Gênesis;36;1;10;Genesis_0064_01_2.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;36;11;18;Genesis_0064_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;36;19;32;Genesis_0065_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;36;33;43;Genesis_0065_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;37;1;7;Genesis_0066_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;37;8;16;Genesis_0066_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;37;17;25;Genesis_0067_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;37;26;35;Genesis_0067_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;37;36;36;Genesis_0068_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;38;1;8;Genesis_0068_01_2.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;38;9;15;Genesis_0068_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;38;16;24;Genesis_0069_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;38;25;30;Genesis_0069_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;39;1;1;Genesis_0069_02_2.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;39;2;9;Genesis_0070_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;39;10;18;Genesis_0070_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;39;19;23;Genesis_0071_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;40;1;3;Genesis_0071_01_2.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;40;4;12;Genesis_0071_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;40;13;20;Genesis_0072_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;40;21;23;Genesis_0072_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;41;1;5;Genesis_0072_02_2.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;41;6;15;Genesis_0073_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;41;16;25;Genesis_0073_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;41;26;35;Genesis_0074_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;41;36;44;Genesis_0074_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;41;45;53;Genesis_0075_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;41;54;57;Genesis_0075_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;42;1;4;Genesis_0075_02_2.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;42;5;13;Genesis_0076_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;42;14;22;Genesis_0076_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;42;23;32;Genesis_0077_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;42;33;38;Genesis_0077_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;43;1;1;Genesis_0077_02_2.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;43;2;9;Genesis_0078_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;43;10;17;Genesis_0078_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;43;18;25;Genesis_0079_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;43;26;33;Genesis_0079_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;43;34;34;Genesis_0080_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;44;1;7;Genesis_0080_01_2.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;44;8;16;Genesis_0080_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;44;17;26;Genesis_0081_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;44;27;34;Genesis_0081_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;45;1;1;Genesis_0081_02_2.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;45;2;7;Genesis_0082_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;45;8;16;Genesis_0082_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;45;17;24;Genesis_0083_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;45;25;28;Genesis_0083_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;46;1;4;Genesis_0083_02_2.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;46;5;15;Genesis_0084_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;46;16;27;Genesis_0084_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;46;28;34;Genesis_0085_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;47;1;1;Genesis_0085_01_2.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;47;2;9;Genesis_0085_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;47;10;17;Genesis_0086_01.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
Gênesis;47;18;23;Genesis_0086_02.png;O PRIMEIRO  LIVRO DE MOISÉS;VELHO TESTAMENTO;1;1
